#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.524       -6.0890       -6.0920
  0.513       -6.0562       -6.0592
  0.501       -6.0863       -6.0868
  0.490       -6.1647       -6.1653
  0.479       -6.2436       -6.2442
  0.468       -6.3229       -6.3235
  0.457       -6.4026       -6.4032
  0.446       -6.4212       -6.4217
  0.434       -6.3553       -6.3557
  0.423       -6.2897       -6.2902
  0.412       -6.2245       -6.2250
  0.401       -6.1597       -6.1602
  0.390       -6.0954       -6.0959
  0.379       -6.0317       -6.0321
  0.367       -5.9733       -5.9739
  0.367       -5.9733       -5.9739
  0.348       -5.9705       -5.9711
  0.329       -5.9627       -5.9632
  0.309       -5.9514       -5.9520
  0.290       -5.9433       -5.9441
  0.271       -5.9941       -5.9969
  0.251       -6.1146       -6.1153
  0.232       -6.2637       -6.2644
  0.213       -6.4184       -6.4190
  0.193       -6.4533       -6.4537
  0.174       -6.3877       -6.3881
  0.155       -6.3449       -6.3470
  0.135       -6.3052       -6.3056
  0.116       -6.2463       -6.2467
  0.097       -6.2879       -6.2899
  0.077       -6.3785       -6.3804
  0.058       -6.4653       -6.4670
  0.039       -6.5471       -6.5488
  0.019       -6.6220       -6.6235
  0.000       -6.6741       -6.6756
#Band-index   51
  0.000       -5.8902       -5.8906
  0.019       -5.9422       -5.9427
  0.039       -6.0032       -6.0037
  0.058       -6.0649       -6.0654
  0.077       -6.1262       -6.1267
  0.097       -6.1867       -6.1871
  0.116       -6.1953       -6.1972
  0.135       -6.2513       -6.2518
  0.155       -6.3284       -6.3289
  0.174       -6.3396       -6.3431
  0.193       -6.2741       -6.2777
  0.213       -6.2059       -6.2095
  0.232       -6.1355       -6.1391
  0.251       -6.0627       -6.0661
  0.271       -5.9774       -5.9789
  0.290       -5.9205       -5.9210
  0.309       -5.9375       -5.9379
  0.329       -5.9511       -5.9515
  0.348       -5.9598       -5.9602
  0.367       -5.9628       -5.9632
  0.367       -5.9628       -5.9632
  0.379       -5.9051       -5.9055
  0.390       -5.8430       -5.8435
  0.401       -5.7817       -5.7822
  0.412       -5.7352       -5.7377
  0.423       -5.7704       -5.7734
  0.434       -5.8082       -5.8112
  0.446       -5.8455       -5.8485
  0.457       -5.8822       -5.8852
  0.468       -5.9183       -5.9213
  0.479       -5.9538       -5.9568
  0.490       -5.9886       -5.9916
  0.501       -6.0228       -6.0257
  0.513       -6.0438       -6.0467
  0.524       -6.0764       -6.0792
  0.535       -6.1084       -6.1112
  0.546       -6.1397       -6.1426
  0.557       -6.1704       -6.1732
  0.568       -6.2004       -6.2032
  0.579       -6.2296       -6.2324
  0.579       -6.2296       -6.2324
  0.602       -6.1187       -6.1216
  0.624       -5.9994       -6.0023
  0.646       -5.8777       -5.8806
  0.669       -5.9412       -5.9418
  0.691       -6.0578       -6.0584
  0.713       -6.1826       -6.1832
  0.736       -6.3140       -6.3145
  0.758       -6.4372       -6.4376
  0.780       -6.3824       -6.3828
  0.803       -6.2942       -6.2946
  0.825       -6.2111       -6.2116
  0.847       -6.1718       -6.1750
  0.870       -6.2717       -6.2749
  0.892       -6.2328       -6.2332
  0.914       -6.1593       -6.1598
  0.937       -6.0875       -6.0880
  0.959       -6.0175       -6.0180
  0.981       -5.9498       -5.9503
  1.004       -5.8902       -5.8906
#Band-index   52
  1.004       -5.8843       -5.8849
  0.981       -5.9253       -5.9257
  0.959       -5.9910       -5.9914
  0.937       -6.0604       -6.0608
  0.914       -6.1321       -6.1325
  0.892       -6.2054       -6.2058
  0.870       -6.1353       -6.1371
  0.847       -6.1337       -6.1341
  0.825       -6.2100       -6.2105
  0.803       -6.2933       -6.2937
  0.780       -6.3810       -6.3814
  0.758       -6.4356       -6.4361
  0.736       -6.3136       -6.3142
  0.713       -6.1783       -6.1789
  0.691       -6.0485       -6.0491
  0.669       -5.9260       -5.9266
  0.646       -5.8334       -5.8339
  0.624       -5.7363       -5.7369
  0.602       -5.6497       -5.6503
  0.579       -5.5741       -5.5747
  0.579       -5.5741       -5.5747
  0.568       -5.6321       -5.6327
  0.557       -5.7039       -5.7045
  0.546       -5.7784       -5.7790
  0.535       -5.8542       -5.8548
  0.524       -5.9308       -5.9314
  0.513       -6.0081       -6.0086
  0.501       -6.0102       -6.0131
  0.490       -5.9762       -5.9791
  0.479       -5.9416       -5.9445
  0.468       -5.9063       -5.9092
  0.457       -5.8704       -5.8734
  0.446       -5.8340       -5.8369
  0.434       -5.7970       -5.8000
  0.423       -5.7595       -5.7625
  0.412       -5.7217       -5.7248
  0.401       -5.6916       -5.6946
  0.390       -5.6524       -5.6554
  0.379       -5.6130       -5.6160
  0.367       -5.5939       -5.5976
  0.367       -5.5939       -5.5976
  0.348       -5.6726       -5.6761
  0.329       -5.7546       -5.7581
  0.309       -5.8347       -5.8382
  0.290       -5.9119       -5.9153
  0.271       -5.9391       -5.9414
  0.251       -6.0113       -6.0137
  0.232       -6.0824       -6.0847
  0.213       -6.1513       -6.1536
  0.193       -6.2181       -6.2204
  0.174       -6.2825       -6.2848
  0.155       -6.3121       -6.3125
  0.135       -6.2379       -6.2383
  0.116       -6.1776       -6.1782
  0.097       -6.1124       -6.1129
  0.077       -6.0520       -6.0525
  0.058       -5.9977       -5.9982
  0.039       -5.9498       -5.9502
  0.019       -5.9090       -5.9095
  0.000       -5.8843       -5.8849
#Band-index   53
  0.000       -5.8843       -5.8849
  0.019       -5.8943       -5.8947
  0.039       -5.9376       -5.9380
  0.058       -5.9865       -5.9868
  0.077       -6.0410       -6.0414
  0.097       -6.1013       -6.1017
  0.116       -6.1671       -6.1675
  0.135       -6.0971       -6.0991
  0.155       -5.9981       -6.0002
  0.174       -5.8969       -5.8991
  0.193       -5.8192       -5.8197
  0.213       -5.8366       -5.8370
  0.232       -5.8560       -5.8564
  0.251       -5.8774       -5.8778
  0.271       -5.8979       -5.8983
  0.290       -5.8612       -5.8636
  0.309       -5.7844       -5.7869
  0.329       -5.7053       -5.7078
  0.348       -5.6247       -5.6272
  0.367       -5.5828       -5.5861
  0.367       -5.5828       -5.5861
  0.379       -5.6122       -5.6156
  0.390       -5.6465       -5.6497
  0.401       -5.6838       -5.6869
  0.412       -5.7163       -5.7172
  0.423       -5.6595       -5.6600
  0.434       -5.6006       -5.6011
  0.446       -5.5429       -5.5434
  0.457       -5.4872       -5.4878
  0.468       -5.4363       -5.4370
  0.479       -5.3992       -5.3999
  0.490       -5.3891       -5.3898
  0.501       -5.3975       -5.3981
  0.513       -5.4132       -5.4139
  0.524       -5.4329       -5.4336
  0.535       -5.4557       -5.4563
  0.546       -5.4812       -5.4819
  0.557       -5.5095       -5.5101
  0.568       -5.5404       -5.5411
  0.579       -5.5741       -5.5747
  0.579       -5.5741       -5.5747
  0.602       -5.6168       -5.6174
  0.624       -5.7084       -5.7090
  0.646       -5.8123       -5.8129
  0.669       -5.7530       -5.7559
  0.691       -5.6267       -5.6297
  0.713       -5.5110       -5.5146
  0.736       -5.6139       -5.6175
  0.758       -5.7294       -5.7330
  0.780       -5.8431       -5.8466
  0.803       -5.9543       -5.9578
  0.825       -6.0627       -6.0661
  0.847       -6.1315       -6.1321
  0.870       -6.0655       -6.0659
  0.892       -6.0064       -6.0068
  0.914       -5.9570       -5.9574
  0.937       -5.9180       -5.9184
  0.959       -5.8899       -5.8904
  0.981       -5.8736       -5.8740
  1.004       -5.8843       -5.8849
#Band-index   54
  1.004       -5.8556       -5.8560
  0.981       -5.8712       -5.8716
  0.959       -5.8893       -5.8897
  0.937       -5.9177       -5.9182
  0.914       -5.9568       -5.9573
  0.892       -6.0063       -6.0067
  0.870       -6.0653       -6.0657
  0.847       -6.0305       -6.0322
  0.825       -5.9231       -5.9248
  0.803       -5.8132       -5.8149
  0.780       -5.7009       -5.7027
  0.758       -5.5865       -5.5883
  0.736       -5.4699       -5.4718
  0.713       -5.4805       -5.4835
  0.691       -5.3738       -5.3775
  0.669       -5.2525       -5.2562
  0.646       -5.1296       -5.1333
  0.624       -5.2595       -5.2600
  0.602       -5.3986       -5.3991
  0.579       -5.5040       -5.5045
  0.579       -5.5040       -5.5045
  0.568       -5.4828       -5.4833
  0.557       -5.4515       -5.4520
  0.546       -5.4209       -5.4214
  0.535       -5.3924       -5.3928
  0.524       -5.3662       -5.3667
  0.513       -5.3424       -5.3429
  0.501       -5.3209       -5.3214
  0.490       -5.3017       -5.3021
  0.479       -5.3120       -5.3123
  0.468       -5.3184       -5.3188
  0.457       -5.3135       -5.3140
  0.446       -5.3063       -5.3068
  0.434       -5.3130       -5.3160
  0.423       -5.3567       -5.3597
  0.412       -5.4002       -5.4032
  0.401       -5.4431       -5.4461
  0.390       -5.4854       -5.4884
  0.379       -5.5265       -5.5295
  0.367       -5.5572       -5.5599
  0.367       -5.5572       -5.5599
  0.348       -5.5024       -5.5059
  0.329       -5.5143       -5.5148
  0.309       -5.6520       -5.6525
  0.290       -5.7877       -5.7881
  0.271       -5.8752       -5.8755
  0.251       -5.8731       -5.8735
  0.232       -5.8556       -5.8560
  0.213       -5.8355       -5.8359
  0.193       -5.8169       -5.8173
  0.174       -5.8030       -5.8034
  0.155       -5.7908       -5.7913
  0.135       -5.7825       -5.7830
  0.116       -5.7787       -5.7792
  0.097       -5.7797       -5.7802
  0.077       -5.7859       -5.7864
  0.058       -5.7976       -5.7981
  0.039       -5.8150       -5.8155
  0.019       -5.8417       -5.8422
  0.000       -5.8556       -5.8560
#Band-index   55
  0.000       -5.8555       -5.8559
  0.019       -5.8371       -5.8376
  0.039       -5.8148       -5.8153
  0.058       -5.7962       -5.7966
  0.077       -5.7838       -5.7842
  0.097       -5.7773       -5.7777
  0.116       -5.7762       -5.7766
  0.135       -5.7801       -5.7805
  0.155       -5.7885       -5.7889
  0.174       -5.8010       -5.8014
  0.193       -5.7930       -5.7952
  0.213       -5.6885       -5.6908
  0.232       -5.5820       -5.5844
  0.251       -5.4742       -5.4766
  0.271       -5.3654       -5.3679
  0.290       -5.2621       -5.2651
  0.309       -5.3256       -5.3291
  0.329       -5.4144       -5.4179
  0.348       -5.4519       -5.4543
  0.367       -5.5214       -5.5236
  0.367       -5.5214       -5.5236
  0.379       -5.5026       -5.5050
  0.390       -5.4668       -5.4694
  0.401       -5.4269       -5.4296
  0.412       -5.3854       -5.3882
  0.423       -5.3431       -5.3460
  0.434       -5.3004       -5.3033
  0.446       -5.2682       -5.2712
  0.457       -5.2571       -5.2577
  0.468       -5.2697       -5.2701
  0.479       -5.2846       -5.2851
  0.490       -5.2810       -5.2813
  0.501       -5.2342       -5.2346
  0.513       -5.1829       -5.1833
  0.524       -5.1306       -5.1310
  0.535       -5.0783       -5.0787
  0.546       -5.0267       -5.0271
  0.557       -4.9760       -4.9764
  0.568       -4.9272       -4.9277
  0.579       -4.8879       -4.8884
  0.579       -4.8879       -4.8884
  0.602       -4.9332       -4.9337
  0.624       -5.0056       -5.0094
  0.646       -5.1267       -5.1273
  0.669       -5.1099       -5.1117
  0.691       -5.2312       -5.2331
  0.713       -5.3514       -5.3533
  0.736       -5.3646       -5.3676
  0.758       -5.2626       -5.2632
  0.780       -5.3114       -5.3119
  0.803       -5.3616       -5.3621
  0.825       -5.4130       -5.4134
  0.847       -5.4656       -5.4661
  0.870       -5.5198       -5.5203
  0.892       -5.5755       -5.5760
  0.914       -5.6329       -5.6334
  0.937       -5.6920       -5.6925
  0.959       -5.7527       -5.7532
  0.981       -5.8142       -5.8147
  1.004       -5.8555       -5.8559
#Band-index   56
  1.004       -5.8345       -5.8348
  0.981       -5.7855       -5.7859
  0.959       -5.7246       -5.7249
  0.937       -5.6646       -5.6650
  0.914       -5.6062       -5.6066
  0.892       -5.5497       -5.5501
  0.870       -5.4950       -5.4955
  0.847       -5.4422       -5.4426
  0.825       -5.3911       -5.3915
  0.803       -5.3417       -5.3422
  0.780       -5.2939       -5.2943
  0.758       -5.2475       -5.2479
  0.736       -5.2131       -5.2136
  0.713       -5.1647       -5.1652
  0.691       -5.1162       -5.1166
  0.669       -5.0771       -5.0777
  0.646       -5.0174       -5.0178
  0.624       -4.9772       -4.9777
  0.602       -4.9161       -4.9165
  0.579       -4.8877       -4.8882
  0.579       -4.8877       -4.8882
  0.568       -4.8649       -4.8654
  0.557       -4.8425       -4.8439
  0.546       -4.8719       -4.8759
  0.535       -4.9099       -4.9137
  0.524       -4.9504       -4.9540
  0.513       -4.9959       -4.9991
  0.501       -5.0416       -5.0448
  0.490       -5.0873       -5.0904
  0.479       -5.1329       -5.1360
  0.468       -5.1783       -5.1814
  0.457       -5.2234       -5.2265
  0.446       -5.2598       -5.2624
  0.434       -5.2986       -5.2992
  0.423       -5.2924       -5.2929
  0.412       -5.2870       -5.2875
  0.401       -5.2827       -5.2833
  0.390       -5.2797       -5.2802
  0.379       -5.2778       -5.2784
  0.367       -5.2772       -5.2778
  0.367       -5.2772       -5.2778
  0.348       -5.3798       -5.3803
  0.329       -5.3655       -5.3679
  0.309       -5.2765       -5.2789
  0.290       -5.2247       -5.2277
  0.271       -5.1385       -5.1420
  0.251       -5.0441       -5.0475
  0.232       -5.0367       -5.0372
  0.213       -5.1069       -5.1074
  0.193       -5.1773       -5.1778
  0.174       -5.2478       -5.2483
  0.155       -5.3182       -5.3187
  0.135       -5.3884       -5.3889
  0.116       -5.4582       -5.4587
  0.097       -5.5275       -5.5279
  0.077       -5.5961       -5.5965
  0.058       -5.6636       -5.6640
  0.039       -5.7295       -5.7299
  0.019       -5.7914       -5.7918
  0.000       -5.8345       -5.8348
#Band-index   57
  0.000       -3.8604       -3.8608
  0.019       -3.8647       -3.8651
  0.039       -3.9105       -3.9144
  0.058       -4.0164       -4.0201
  0.077       -4.1234       -4.1271
  0.097       -4.2303       -4.2339
  0.116       -4.3364       -4.3400
  0.135       -4.4416       -4.4452
  0.155       -4.5456       -4.5492
  0.174       -4.6483       -4.6518
  0.193       -4.7496       -4.7531
  0.213       -4.8494       -4.8529
  0.232       -4.9476       -4.9510
  0.251       -4.9982       -5.0007
  0.271       -5.0927       -5.0952
  0.290       -5.1855       -5.1880
  0.309       -5.1416       -5.1441
  0.329       -5.0310       -5.0335
  0.348       -5.1096       -5.1101
  0.367       -5.2082       -5.2086
  0.367       -5.2082       -5.2086
  0.379       -5.2089       -5.2093
  0.390       -5.2110       -5.2114
  0.401       -5.2145       -5.2149
  0.412       -5.2195       -5.2199
  0.423       -5.2259       -5.2263
  0.434       -5.2336       -5.2341
  0.446       -5.2404       -5.2413
  0.457       -5.2107       -5.2137
  0.468       -5.1673       -5.1705
  0.479       -5.1233       -5.1266
